case_id,accepted,first_withdrawal_amount,monthly_cost,payback_period,requested_amount,offered_amount,credit_score,offer_amt_less_than_requested,chased
Application_52511126,1,2332,274.92,120,27000,27000,958,0,0
Application_525127043,1,0,328.65,180,50000,42400,967,1,1
Application_525329368,1,25700,760.15,36,25750,25700,977,1,0
Application_52539020,1,0,500,126,50000,50000,945,0,0
Application_526079992,1,715,354.76,64,0,20000,969,0,0
Application_526087821,1,5000,222.31,24,0,5000,1070,0,0
Application_526257863,1,0,55,138,0,5500,0,0,0
Application_52637026,1,22000,347.35,72,22000,22000,1004,0,0
Application_526635436,1,3995,150.8,78,10000,10000,844,0,0
Application_526965428,1,2207,548.82,120,0,53900,818,0,1
Application_527005328,1,15000,250,69,15000,15000,816,0,0
Application_52741462,1,42000,600,126,60000,60000,967,0,0
Application_527611646,1,19000,195.21,120,50000,19000,0,1,0
Application_528022936,1,0,200,57,5000,10000,848,0,0
Application_528138564,0,11000,207.99,60,11000,11000,767,0,0
Application_528553820,1,27000,299.65,108,27000,27000,909,0,0
Application_5291332,0,24,149.89,91,8602,11300,0,0,0
Application_529725527,0,15000,157.59,120,15000,15000,0,0,0
Application_529947967,1,6000,350.24,18,6000,6000,771,0,0
Application_530296368,1,5000,199.14,27,5000,5000,1019,0,0
Application_530625745,1,15000,236.83,72,15000,15000,1048,0,0
Application_530815469,1,18541,682.21,120,75000,67000,978,1,0
Application_53089832,1,5000,152.82,36,5000,5000,993,0,0
Application_530944837,1,5924,261.48,120,25000,25000,814,0,0
Application_531023195,1,0,100,134,6000,10000,928,0,0
Application_531296723,0,5000,133,42,7200,5000,0,1,0
Application_531311601,0,5278,283.99,78,19000,19000,0,0,0
Application_531468291,1,0,500,85,35250,36000,0,0,0
Application_531651101,1,25000,461.78,60,25000,25000,870,0,0
Application_531879511,1,0,100,134,10000,10000,919,0,0
Application_532043630,1,5172,133.85,90,10000,10000,871,0,0
Application_532118015,1,11000,117.1,120,11000,11000,816,0,0
Application_532317358,1,0,250,96,20000,20000,0,0,0
Application_532391674,1,10000,200.01,57,10000,10000,1058,0,0
Application_532737341,1,5532,260.5,90,0,20000,865,0,0
Application_532975071,1,11607.71,154.11,120,15000,15000,950,0,0
Application_533036254,0,0,675,79,48000,46000,0,1,0
Application_533038097,1,25000,254.56,120,25000,25000,901,0,0
Application_533324314,1,15000,403.28,40,15000,15000,864,0,1
Application_533726298,1,0,300,56,15000,15000,955,0,0
Application_533966981,1,25000,250,126,0,25000,871,0,0
Application_534041276,1,0,200,127,20000,20000,851,0,0
Application_534098429,1,1110,160.99,34,5000,5000,895,0,0
Application_534504333,1,576.92,461.78,60,25000,25000,845,0,0
Application_534717936,1,2882.56,425.09,180,57000,57000,881,0,1
Application_534916861,0,0,500,69,30000,30000,0,0,0
Application_535108628,0,0,380,50,17000,17000,0,0,0
Application_535348974,1,4689,189.08,60,10000,10000,913,0,0
Application_535380992,0,6000,118.56,59,6000,6000,1050,0,0
Application_535652479,1,15000,154.11,120,15000,15000,1048,0,0
Application_535660456,1,18000,300,71,19300,18400,724,1,0
Application_535782889,1,10000,197.83,57,10000,10000,1056,0,0
Application_535920840,1,242,572.61,60,31000,31000,715,0,1
Application_536009009,0,17500,345.57,56,17500,17500,787,0,1
Application_536348461,1,796,334.05,60,18000,18000,856,0,0
Application_536468780,1,1100,220.01,57,11000,11000,812,0,0
Application_536560234,1,0,562.06,120,55000,55200,1064,0,1
Application_536638211,0,1000,200,45,8000,8000,0,0,0
Application_536783052,0,10000,150.8,78,10000,10000,0,0,0
Application_53705750,1,18300,188.02,120,18300,18300,884,0,0
Application_537160858,1,6136,461.78,60,25000,25000,0,0,0
Application_537257163,0,6170,303.22,45,0,12400,737,0,0
Application_537810808,1,10000,106.46,120,10000,10000,883,0,0
Application_538245491,1,12000,276.79,48,12000,12000,0,0,0
Application_538280852,1,0,200,89,15000,15000,957,0,0
Application_538364334,1,9247,522.97,120,10000,50000,986,0,0
Application_538746635,1,5000,149.07,37,5000,5000,882,0,0
Application_538760293,1,25000,392.51,72,25000,25000,859,0,0
Application_538816828,1,11135,255.26,60,13500,13500,965,0,0
Application_539120928,1,4500,200,81,13500,13500,762,0,0
Application_539314379,1,10000,191.27,60,0,10000,806,0,0
Application_539906487,1,4186,127.75,120,0,12000,970,0,0
Application_539943438,1,0,250,96,20000,20000,0,0,0
Application_540065767,1,0,99.77,87,0,6950,1036,0,0
Application_540203979,0,14,631.84,36,22300,21300,734,1,0
Application_540215973,1,0,150,127,15000,15000,0,0,0
Application_540335769,0,5000,56.3,120,5000,5000,0,0,0
Application_540373333,1,17903,507.96,60,27500,27500,848,0,1
Application_540471605,1,1318,97.4,60,5000,5000,895,0,0
Application_540537260,0,0,150,37,5000,5000,0,0,1
Application_540852471,1,0,300,65,0,17000,0,0,0
Application_541071585,1,5000,138.94,40,5000,5000,935,0,0
Application_541270963,1,20425,488.75,120,0,48000,909,0,0
Application_541435146,0,0,189.08,60,10000,10000,0,0,1
Application_541694777,0,1936,205.49,120,0,20000,686,0,0
Application_541755335,1,2000,250,96,20000,20000,800,0,0
Application_541841934,1,3069,150.09,45,0,6000,742,0,0
Application_54222699,1,4024,319.72,120,31400,31400,861,0,0
Application_542586744,1,15000,154.11,120,15000,15000,0,0,0
Application_543040758,1,0,211.65,120,20600,20600,977,0,0
Application_543096536,1,0,100,85,0,6900,814,0,0
Application_54309881,0,0,150,37,5000,5000,879,0,0
Application_543580226,0,0,100,58,5000,5000,0,0,0
Application_543796951,1,35000,366.08,120,40000,35000,0,1,0
Application_543892819,0,5000,246.71,96,20000,20000,694,0,1
Application_543915014,1,35000,366.08,120,35000,35000,806,0,0
Application_544021371,1,15000,278.38,60,10000,15000,1003,0,0
Application_544198948,1,79,190.97,60,10100,10100,863,0,0
Application_544925977,0,0,120,47,5000,5000,649,0,0
Application_545180735,1,3940.48,447.02,72,0,28000,838,0,0
Application_545863146,1,10000,175,105,15000,15000,896,0,0
Application_546240296,1,6000,116.87,60,6000,6000,822,0,0
Application_546279616,1,5275,154.11,120,15000,15000,808,0,0
Application_546453124,1,20000,375.53,60,20000,20000,917,0,0
Application_546700899,1,15000,154.11,120,15000,15000,924,0,0
Application_546939502,1,25000,254.56,120,25000,25000,869,0,0
Application_547028169,1,0,300,82,21000,21000,0,0,0
Application_547285151,1,7394,159.48,115,15000,15000,0,0,0
Application_547390461,1,14000,445.98,34,14000,14000,840,0,0
Application_54741060,1,0,300,67,17500,17500,862,0,0
Application_547563494,1,0,200,127,0,20000,793,0,0
Application_548080985,1,32000,400,96,32000,32000,921,0,0
Application_548136507,1,2000,300,78,20000,20000,0,0,0
Application_54902350,1,4516,149.04,120,14000,14000,859,0,0
Application_54912177,1,10000,200.95,56,10000,10000,0,0,0
Application_549518230,1,2210,397.59,48,17500,17500,944,0,0
Application_54960489,1,10890,371.17,60,20000,20000,920,0,0
Application_549928978,1,66,321.07,36,10000,10700,0,0,0
Application_550149658,1,12500,493.57,27,12500,12500,883,0,0
Application_550336777,1,0,300,101,25000,25000,0,0,0
Application_550588204,1,362,278.38,60,15000,15000,843,0,0
Application_550780031,1,10000,204.19,55,10000,10000,873,0,0
Application_550932918,0,1102,376.54,120,40000,36000,772,1,0
Application_551059309,1,0,250,96,0,20000,0,0,0
Application_551063414,1,1000,200,127,20000,20000,981,0,0
Application_551233581,1,10000,439.07,24,8000,10000,895,0,0
Application_551363168,1,13791,278.38,60,15000,15000,951,0,0
Application_551821656,1,5000,100,58,5000,5000,982,0,0
Application_552235286,1,5500,129.96,48,5500,5500,1063,0,0
Application_552268672,0,5000,97.4,60,5500,5000,0,1,0
Application_552384140,0,5000,192.52,28,5000,5000,0,0,0
Application_552469674,1,35000,356.38,120,0,35000,894,0,0
Application_552484031,1,1000,100,72,6000,6000,977,0,1
Application_552725985,1,5000,149.07,37,5000,5000,1016,0,0
Application_552744529,1,15000,249.04,68,15000,15000,898,0,0
Application_552818986,1,0,75,138,7500,7500,0,0,0
Application_553050461,1,0,150,80,10000,10000,950,0,0
Application_553178685,1,893,57.26,120,0,5000,941,0,0
Application_553247416,1,139,498.8,107,46300,44600,859,1,0
Application_553248365,1,2500,200,57,10000,10000,968,0,0
Application_553480929,1,0,450,126,40000,45000,890,0,0
Application_553575852,1,50000,522.97,120,50000,50000,946,0,0
Application_55358150,0,15000,157.59,120,15000,15000,970,0,0
Application_554175753,1,40000,407.29,120,40000,40000,983,0,0
Application_554250192,0,0,250,126,0,25000,888,0,0
Application_554443342,1,0,170,127,15000,17000,979,0,0
Application_554739577,1,5000,83.61,72,5000,5000,961,0,0
Application_554743765,1,12500,300,56,15000,15000,993,0,0
Application_554829068,1,5000,222.31,24,5000,5000,1061,0,0
Application_555420378,1,15000,296.2,56,15000,15000,899,0,0
Application_555615491,1,1200,180.6,30,0,5000,937,0,0
Application_555681797,1,3960.94,300.07,36,10000,10000,929,0,0
Application_555699088,0,0,245,127,0,24500,0,0,1
Application_555748846,0,0,250,55,12000,12000,0,0,0
Application_555852588,1,25000,491.5,56,25000,25000,947,0,0
Application_555913321,1,16050.59,646.5,60,15000,35000,861,0,1
Application_556051128,1,6000,67.56,120,6000,6000,1080,0,1
Application_556925039,0,7500,229.23,36,7500,7500,649,0,0
Application_557188692,1,10027,499.34,39,10000,18000,961,0,0
Application_557305484,1,5000,152.82,36,5000,5000,1097,0,0
Application_55775570,0,0,500,32,0,15000,921,0,0
Application_557767583,1,0,150.8,78,10000,10000,948,0,0
Application_557828251,1,30000,1021.83,31,30000,30000,762,0,0
Application_558100091,1,5000,56.3,120,5000,5000,1023,0,0
Application_558124045,1,6647,248.65,84,18000,18000,801,0,0
Application_558407724,1,0,300,126,30000,30000,0,0,0
Application_558734362,0,5250,108.81,120,5000,10000,0,0,0
Application_558861002,0,0,200,33,6000,6000,0,0,0
Application_558901961,1,0,125.07,45,5000,5000,1090,0,0
Application_559623520,0,6000,391.99,16,6000,6000,0,0,0
Application_559754013,1,10650,157.59,120,10000,15000,1021,0,0
Application_559833987,1,3241.71,306.21,60,16500,16500,875,0,0
Application_560012181,1,6500,198.67,36,6500,6500,709,0,0
Application_560070722,1,10129,189.05,120,20000,18400,872,1,0
Application_560444035,1,30000,554.14,60,30000,30000,931,0,0
Application_560527943,1,3195,392.72,27,0,10000,882,0,0
Application_56084769,0,2000,100.25,58,5000,5000,0,0,0
Application_56141168,0,0,250,102,21000,21000,0,0,0
Application_561417443,1,1799,249.05,49,11000,11000,887,0,1
Application_561657860,1,0,103.35,180,13000,13000,808,0,0
Application_56170283,1,9104,312.91,96,24000,25000,871,0,0
Application_561769147,1,0,150,127,15000,15000,0,0,0
Application_561835971,1,5000,56.3,120,5000,5000,862,0,0
Application_561867924,1,0,458.2,120,42000,45000,871,0,1
Application_561916105,0,7310.96,230.66,48,10000,10000,614,0,1
Application_562058851,1,10000,650,126,0,65000,0,0,0
Application_562266755,1,10000,300.07,36,10000,10000,1013,0,0
Application_562494659,1,4342,489.07,69,30000,30000,908,0,0
Application_562529101,1,10000,325.33,33,10000,10000,901,0,0
Application_562561363,1,5000,118.15,48,5000,5000,1051,0,0
Application_562856588,1,0,1000,89,75000,75000,0,0,0
Application_56315967,1,25000,254.56,120,25000,25000,874,0,0
Application_563321021,0,4000,500,13,6000,6000,1044,0,0
Application_563544896,1,5000,222.31,24,5000,5000,716,0,0
Application_563569619,1,31,686.13,120,65600,65600,773,0,0
Application_563622586,1,0,500,126,25000,50000,873,0,0
Application_563680900,1,0,300,126,30000,30000,0,0,0
Application_564156670,1,10000,300.07,36,10000,10000,999,0,0
Application_56427201,1,6000,495,125,5000,49100,905,0,0
Application_56433055,1,163,249.58,44,0,10000,834,0,0
Application_564399840,0,5000,156.79,35,5000,5000,0,0,0
Application_564401264,1,0,400,61,22000,21700,0,1,0
Application_564495631,1,18000,334.05,60,18000,18000,1004,0,1
Application_564808529,1,25000,254.56,120,25000,25000,713,0,0
Application_564813562,1,10000,302.21,36,10000,10000,885,0,0
Application_564834372,1,5719,301.06,55,15000,15000,858,0,0
Application_565814930,1,6000,99.18,74,6000,6000,948,0,0
Application_565969012,1,463,140.52,120,13200,13200,856,0,0
Application_566214233,1,95,178.6,120,17000,17000,892,0,0
Application_566347979,0,5000,97.4,60,5000,5000,0,0,0
Application_566378468,1,0,200,78,0,13000,0,0,0
Application_566384000,1,10000,106.46,120,10000,10000,1030,0,0
Application_566987449,1,0,300,126,30000,30000,917,0,1
Application_56701139,1,29000,216.28,180,29000,29000,786,0,0
Application_567132779,1,1168,276.01,114,26000,26000,851,0,0
Application_567209431,1,10437,223.36,77,15000,15000,871,0,0
Application_567225290,1,25000,254.56,120,25000,25000,775,0,0
Application_56726537,1,10000,302.21,36,10000,10000,908,0,0
Application_567402421,0,0,750,126,75000,75000,0,0,0
Application_56762945,1,5000,97.4,60,5000,5000,1033,0,0
Application_567704531,1,9193,306.14,96,25000,25000,824,0,1
Application_567907480,1,11808,261.48,120,25000,25000,926,0,0
Application_567969025,1,6000,183.39,36,6000,6000,914,0,0
Application_567996407,1,15000,306.11,54,15000,15000,956,0,0
Application_56810676,1,0,350,126,0,35000,0,0,0
Application_568193999,1,10000,300.07,36,10000,10000,895,0,0
Application_568384333,1,0,300,56,0,15000,0,0,0
Application_568482476,1,8686,315.77,72,20000,20000,928,0,0
Application_568907714,1,1120,371.17,60,20000,20000,803,0,0
Application_568941744,1,1979,205.49,120,20000,20000,892,0,0
Application_569214142,1,30000,305.47,120,30000,30000,974,0,0
Application_569238520,0,20000,205.49,120,20000,20000,0,0,0
Application_569557340,1,2000,350,113,32000,32000,0,0,0
Application_570018018,1,15000,657.97,24,15000,15000,913,0,0
Application_570280280,1,0,495.72,81,35000,35000,902,0,0
Application_570295074,1,95,350.74,110,31704,31300,818,1,1
Application_570561205,1,7500,149.52,59,7500,7500,848,0,0
Application_570619976,1,6000,123.98,56,6000,6000,943,0,0
Application_570788107,1,10000,1025.64,10,10000,10000,1124,0,0
Application_570875507,1,976,447.35,107,40000,40000,834,0,0
Application_571289664,1,3667,149.07,37,5000,5000,1019,0,0
Application_571492451,0,2000,100,58,5000,5000,981,0,1
Application_571712791,1,0,110,84,7500,7500,913,0,0
Application_571866394,1,18000,272.02,77,18000,18000,985,0,0
Application_571946061,0,1800,115.12,84,0,7800,822,0,0
Application_572065432,1,3700,500,56,30000,25000,0,1,0
Application_572814439,0,25000,468.32,60,25000,25000,0,0,1
Application_573358947,1,5000,149.07,37,5000,5000,889,0,0
Application_574024988,0,5000,1250,30,35000,35000,865,0,0
Application_574154608,1,6000,116.87,60,6000,6000,1030,0,0
Application_574230569,1,18000,259.3,80,18000,18000,1041,0,0
Application_574313248,1,1438,157.77,120,0,14500,817,0,0
Application_574347873,1,5000,241.28,22,5000,5000,1071,0,0
Application_574438686,1,9789,375.09,36,12500,12500,969,0,1
Application_574451800,1,9893,209.85,72,13000,13000,989,0,0
Application_574500271,0,17500,324.77,60,17500,17500,0,0,0
Application_574877299,0,10000,441.21,24,10000,10000,0,0,0
Application_575489556,0,12500,184.94,120,20000,18000,0,1,1
Application_575518856,1,2000,160,62,8500,8500,0,0,0
Application_575893657,1,673.41,172.43,91,13000,13000,912,0,0
Application_575924036,1,6000,100,72,6000,6000,947,0,0
Application_575931876,0,16000,296.93,60,16000,16000,897,0,0
Application_576025779,0,5000,56.3,120,5000,5000,0,0,0
Application_576133101,1,12500,153.58,100,12500,12500,1020,0,0
Application_576248321,1,30000,305.47,120,30000,30000,809,0,0
Application_576399248,1,16867.44,254.56,120,25000,25000,1051,0,0
Application_576418583,1,10000,197.83,57,10000,10000,1067,0,0
Application_576568224,1,0,90,138,0,9000,0,0,0
Application_576881743,1,2000,200,127,20000,20000,0,0,0
Application_577048850,0,5000,170,108,0,15000,0,0,0
Application_577102636,1,0,179.8,120,0,17500,884,0,0
Application_577491572,0,0,282.4,120,0,27000,0,0,0
Application_57776234,1,5000,222.31,24,5000,5000,1085,0,0
Application_577888910,1,0,605.88,75,40000,40000,1023,0,1
Application_577914761,1,21054,261.48,120,25000,25000,969,0,0
Application_578270866,1,20000,292.56,80,20000,20000,868,0,0
Application_578297393,1,14371,236.31,120,23000,23000,825,0,0
Application_578302511,1,5000,152.82,36,5000,5000,951,0,0
Application_578344284,1,3963,403.87,29,11000,11000,943,0,0
Application_578480581,1,12000,237.39,57,12000,12000,0,0,0
Application_578567461,0,27000,498.72,60,27000,27000,0,0,0
Application_578809699,1,2728,100.25,58,5000,5000,0,0,0
Application_579061452,0,5000,125,45,5000,5000,835,0,0
Application_579153284,0,6000,116.87,60,6000,6000,700,0,0
Application_579664461,0,40000,738.85,60,40000,40000,0,0,1
Application_579983547,1,15000,199.14,88,15000,15000,1034,0,0
Application_580037406,1,8464,209.59,120,20400,20400,887,0,0
Application_580245327,0,20000,502.82,43,20000,20000,983,0,0
Application_580539422,1,10521,357.93,80,25000,25000,865,0,0
Application_580544877,1,0,100,134,10000,10000,1055,0,0
Application_580595855,1,2664,554.14,60,0,30000,1000,0,0
Application_580728285,1,17500,324.77,60,17500,17500,999,0,0
Application_581159301,1,0,600,83,45000,42700,974,1,1
Application_581248982,1,0,150,127,15000,15000,1082,0,0
Application_581256241,1,0,50,138,5000,5000,0,0,0
Application_581329093,1,18485,461.78,60,25000,25000,898,0,0
Application_581353147,1,0,165,127,0,16500,812,0,0
Application_581438988,1,6435,356.38,120,35000,35000,953,0,0
Application_581575651,1,6143,397.59,48,17500,17500,750,0,0
Application_582409896,1,15000,154.11,120,0,15000,913,0,1
Application_582611676,1,14971,210.12,120,0,20000,836,0,0
Application_583059905,1,5000,160.99,34,5000,5000,0,0,0
Application_583074272,0,0,200,27,5000,5000,866,0,0
Application_583283460,0,5142,134.31,56,6500,6500,744,0,0
Application_583351230,1,12000,226.9,60,12000,12000,0,0,0
Application_583480308,1,18000,184.94,120,18000,18000,914,0,0
Application_583648030,1,17397.06,300.44,66,25000,17400,780,1,0
Application_583750826,1,4000,100,134,5000,10000,990,0,0
Application_584250358,1,5000,97.4,60,5000,5000,949,0,0
Application_584542438,1,0,350,116,35000,32800,0,1,0
Application_584583269,0,6800,120,67,6500,6800,666,0,0
Application_584603670,0,6368,326.98,51,5000,15000,793,0,0
Application_584887022,1,0,500,56,25000,25000,911,0,0
Application_5850515,0,224.67,75.23,82,5000,5000,0,0,0
Application_58538311,1,0,250,126,15000,25000,841,0,0
Application_585461183,1,15000,448.17,36,15000,15000,903,0,1
Application_585529210,1,5000,152.82,36,5000,5000,908,0,0
Application_586201363,1,15000,862.08,18,15000,15000,952,0,0
